law,old_unit_id,new_unit_id,old_sha256,new_sha256,old_words,new_words
21735,utt_79be3073a773a58d864d::p0001,utt_79be3073a773a58d864d::p0001,88474b3cd2ca087a99b1ef0ae29cea5be54005aa56fa6a8a30484951fd02696a,88474b3cd2ca087a99b1ef0ae29cea5be54005aa56fa6a8a30484951fd02696a,35,35
21735,utt_c667bf7e6f44bd951a19::p0001,utt_c667bf7e6f44bd951a19::p0001,4e624b779c6bd2dad112e783ff96bbbaaeefb9ec843cb054bc0e537578a1d31c,4e624b779c6bd2dad112e783ff96bbbaaeefb9ec843cb054bc0e537578a1d31c,19,19
21735,utt_7266f3a9bc7d0782723c::p0001,utt_7266f3a9bc7d0782723c::p0001,a0491a9838d55b5cf0a9bff3f4c9a09798d51d595bd6af4b7f34733360c41d19,a0491a9838d55b5cf0a9bff3f4c9a09798d51d595bd6af4b7f34733360c41d19,16,16
21735,utt_ceb6c4eb0cacb88b893b::p0001,utt_ceb6c4eb0cacb88b893b::p0001,931246f4e52de4b1e61df6b8811ba83aa8a2d25d40ff3a93cb5cecb011686040,931246f4e52de4b1e61df6b8811ba83aa8a2d25d40ff3a93cb5cecb011686040,5,5
21735,utt_3756ce3dcc2f4b53916b::p0001,utt_3756ce3dcc2f4b53916b::p0001,f7af65ca543b7208d9d55d4e300c85d612d1cc40ffdc16e4ab46db3243a5f545,f7af65ca543b7208d9d55d4e300c85d612d1cc40ffdc16e4ab46db3243a5f545,10,10
21735,utt_66bf3539478428a03e6c::p0001-p0002,utt_66bf3539478428a03e6c::p0001-p0002,dbf7f348c64a18214c40988fa6f18b374a655f9b7783050c9ebd3b2d8861d43a,dbf7f348c64a18214c40988fa6f18b374a655f9b7783050c9ebd3b2d8861d43a,138,138
21735,utt_66bf3539478428a03e6c::p0003-p0004,utt_66bf3539478428a03e6c::p0003-p0004,a020f04e0eff54a64e4984672da266b6aa0bfd1eb97364f9c2bd057a93099578,a020f04e0eff54a64e4984672da266b6aa0bfd1eb97364f9c2bd057a93099578,94,94
21735,utt_66bf3539478428a03e6c::p0005,utt_66bf3539478428a03e6c::p0005,6a750c5f45c76ae3c4b7393c1b0a07e5ad183bd81748add54b0a9202d191ce11,6a750c5f45c76ae3c4b7393c1b0a07e5ad183bd81748add54b0a9202d191ce11,92,92
21735,utt_66bf3539478428a03e6c::p0006-p0007,utt_66bf3539478428a03e6c::p0006-p0007,c051cd3d963308e55cc58a4b072f13dcf31ce3a345b4864a9aa18251851646b0,c051cd3d963308e55cc58a4b072f13dcf31ce3a345b4864a9aa18251851646b0,82,82
21735,utt_c19431cc7e7d3a853139::p0001,utt_c19431cc7e7d3a853139::p0001,df5a00dee586f53f5b5c6dbdf406c48feb06583c4ef16b9202d26d48c86c85ef,df5a00dee586f53f5b5c6dbdf406c48feb06583c4ef16b9202d26d48c86c85ef,41,41
21735,utt_01864558239c1f24c90f::p0001-p0003,utt_01864558239c1f24c90f::p0001-p0003,7e39cbc2ed8660462e346a51d16dd7c2fc9edfa43dd2bdcef2e2b163a36ffc6b,7e39cbc2ed8660462e346a51d16dd7c2fc9edfa43dd2bdcef2e2b163a36ffc6b,119,119
21735,utt_01864558239c1f24c90f::p0004,utt_01864558239c1f24c90f::p0004,0a4b9bd1abaed7ba069eeeadf79c6aa64f2fcf8cbfbef19cca5f833966952f5e,0a4b9bd1abaed7ba069eeeadf79c6aa64f2fcf8cbfbef19cca5f833966952f5e,55,55
21735,utt_01864558239c1f24c90f::p0005-p0008,utt_01864558239c1f24c90f::p0005-p0008,06cf075b935e7a85f6eadc1e5cce7d6042a59c77a5b84b3da7a5c6e9c7556cd1,06cf075b935e7a85f6eadc1e5cce7d6042a59c77a5b84b3da7a5c6e9c7556cd1,114,114
21735,utt_2743b88f123922e43c25::p0001-p0002,utt_2743b88f123922e43c25::p0001-p0002,695d8da2004f8423796e72758b21e713b62f7a044a63c704b51160b4b96518b7,695d8da2004f8423796e72758b21e713b62f7a044a63c704b51160b4b96518b7,85,85
21735,utt_2743b88f123922e43c25::p0003,utt_2743b88f123922e43c25::p0003,97ce48a3e94dcd7cf027f0f7d4b97e9eeac614a0bcfa7b58e5a269b36282b787,97ce48a3e94dcd7cf027f0f7d4b97e9eeac614a0bcfa7b58e5a269b36282b787,58,58
21735,utt_2743b88f123922e43c25::p0004-p0005,utt_2743b88f123922e43c25::p0004-p0005,8049eaaeb0f1378e0ca6c3ed4a578245b5a67e86b36c81da76d35de633a15842,8049eaaeb0f1378e0ca6c3ed4a578245b5a67e86b36c81da76d35de633a15842,130,130
21735,utt_2743b88f123922e43c25::p0006,utt_2743b88f123922e43c25::p0006,f53324bdd920e97cf3e3d50c6604373fc0bf97efcef8d0add8bf71442c880946,f53324bdd920e97cf3e3d50c6604373fc0bf97efcef8d0add8bf71442c880946,110,110
21735,utt_2743b88f123922e43c25::p0007-p0009,utt_2743b88f123922e43c25::p0007-p0009,64a9fc15cce70681c4ec2c2449485413d297860cce6d1cbf6fb92ae6e3b27e25,64a9fc15cce70681c4ec2c2449485413d297860cce6d1cbf6fb92ae6e3b27e25,121,121
21735,utt_2743b88f123922e43c25::p0010-p0013,utt_2743b88f123922e43c25::p0010-p0013,14517681a4bb47aa2aa243f538e370fb223252ec2f4d0b620096dfec3cf15821,14517681a4bb47aa2aa243f538e370fb223252ec2f4d0b620096dfec3cf15821,86,86
21735,utt_ea9ea355621889c3ea34::p0001,utt_ea9ea355621889c3ea34::p0001,d2a976b985afd852f0053d6de21d50c75337c0b6b21a2787e8456f945dbe67a6,d2a976b985afd852f0053d6de21d50c75337c0b6b21a2787e8456f945dbe67a6,68,68
21735,utt_ea9ea355621889c3ea34::p0002,utt_ea9ea355621889c3ea34::p0002,ee851aedffd346afb749e866ec21e5e32ebc5753013d95db058242a1b950535e,ee851aedffd346afb749e866ec21e5e32ebc5753013d95db058242a1b950535e,88,88
21735,utt_ea9ea355621889c3ea34::p0003,utt_ea9ea355621889c3ea34::p0003,11e6524a6423565db8c0e9c378fcaf8f658ac14b597b866194c14a9da58b1959,11e6524a6423565db8c0e9c378fcaf8f658ac14b597b866194c14a9da58b1959,106,106
21735,utt_ea9ea355621889c3ea34::p0004-p0005,utt_ea9ea355621889c3ea34::p0004-p0005,4d69d6585b46c4b0bd98662915b66b76f1e92f793158da9bca794e33696ffc66,4d69d6585b46c4b0bd98662915b66b76f1e92f793158da9bca794e33696ffc66,118,118
21735,utt_ea9ea355621889c3ea34::p0006,utt_ea9ea355621889c3ea34::p0006,a110f0b3e4eef697a1ae1014e653b9eb830ac9abd3976308360706ef28b8be87,a110f0b3e4eef697a1ae1014e653b9eb830ac9abd3976308360706ef28b8be87,59,59
21735,utt_ea9ea355621889c3ea34::p0007,utt_ea9ea355621889c3ea34::p0007,c1aacc2503777d2be2fbf7735b6ba5dd00093ad1801578a0a2195d05f38ad6ff,c1aacc2503777d2be2fbf7735b6ba5dd00093ad1801578a0a2195d05f38ad6ff,59,59
21735,utt_ea9ea355621889c3ea34::p0008-p0010,utt_ea9ea355621889c3ea34::p0008-p0010,629e24b10e4b112551451c785ce33c23b80df164ffd00dbd63bab71114aabf2d,629e24b10e4b112551451c785ce33c23b80df164ffd00dbd63bab71114aabf2d,86,86
21735,utt_31a5f5cb0aa409b19898::p0001-p0003,utt_31a5f5cb0aa409b19898::p0001-p0003,4047c4231f8b21ee90fbf1d2c61c064f700215dd6fcdf81ff8fe520d58c575b6,4047c4231f8b21ee90fbf1d2c61c064f700215dd6fcdf81ff8fe520d58c575b6,140,140
21735,utt_31a5f5cb0aa409b19898::p0004,utt_31a5f5cb0aa409b19898::p0004,fb397e8f73f8ab927e78055041c54dfba5999157ef813dd5dc71a8f4a7c0408c,fb397e8f73f8ab927e78055041c54dfba5999157ef813dd5dc71a8f4a7c0408c,56,56
21735,utt_31a5f5cb0aa409b19898::p0005-p0007,utt_31a5f5cb0aa409b19898::p0005-p0007,60b68b7c5558f107b19a77f28e4b14682e8a400a7178fb1e0d5e81c68d4c19ba,60b68b7c5558f107b19a77f28e4b14682e8a400a7178fb1e0d5e81c68d4c19ba,133,133
21735,utt_31a5f5cb0aa409b19898::p0008-p0011,utt_31a5f5cb0aa409b19898::p0008-p0011,343b1149c27f2f0310688ffc3ef20bb67227e8d1c15e846fd83b78731c3e05f3,343b1149c27f2f0310688ffc3ef20bb67227e8d1c15e846fd83b78731c3e05f3,122,122
21735,utt_31a5f5cb0aa409b19898::p0012-p0014,utt_31a5f5cb0aa409b19898::p0012-p0014,cff4881c3d43ac1b3ea5f287d97474b861290358e43af91991ea681c88de88e2,cff4881c3d43ac1b3ea5f287d97474b861290358e43af91991ea681c88de88e2,52,52
21735,utt_8f49f5173106cb5423da::p0001-p0007,utt_8f49f5173106cb5423da::p0001-p0007,219fc75f93c3f5bbc01a87b9e08a099eda2eac5f82d5a74ae7c93e40d5e448aa,219fc75f93c3f5bbc01a87b9e08a099eda2eac5f82d5a74ae7c93e40d5e448aa,139,139
21735,utt_877e60e3ae803dabeec6::p0001-p0002,utt_877e60e3ae803dabeec6::p0001-p0002,02e6dd51113e8f172fab5fd9562ed9317a6b3303de0e465c0cd82cb42f37c6c3,02e6dd51113e8f172fab5fd9562ed9317a6b3303de0e465c0cd82cb42f37c6c3,27,27
21735,utt_fff3cb61a2f8d9e2ce52::p0001-p0003,utt_fff3cb61a2f8d9e2ce52::p0001-p0003,e5bb947f15326f21cca90731c9f12316bfa8b966d32fbf1617daa12c38ce6a3c,e5bb947f15326f21cca90731c9f12316bfa8b966d32fbf1617daa12c38ce6a3c,117,117
21735,utt_fff3cb61a2f8d9e2ce52::p0004-p0006,utt_fff3cb61a2f8d9e2ce52::p0004-p0006,f596fe8939215e1c8cbbe5e777cad9a5ffea15523d3c7701f3174e0d8576fd0d,f596fe8939215e1c8cbbe5e777cad9a5ffea15523d3c7701f3174e0d8576fd0d,120,120
21735,utt_fff3cb61a2f8d9e2ce52::p0007,utt_fff3cb61a2f8d9e2ce52::p0007,66b80076a9fa113d96113bd838f75227cef044697f3e1615b290dcb3d07e5f70,66b80076a9fa113d96113bd838f75227cef044697f3e1615b290dcb3d07e5f70,104,104
21735,utt_fff3cb61a2f8d9e2ce52::p0008-p0011,utt_fff3cb61a2f8d9e2ce52::p0008-p0011,7fb871dfab99b4dcf4efd79b1296f4f0e914d2df8a44837f1819107e26a53bb8,7fb871dfab99b4dcf4efd79b1296f4f0e914d2df8a44837f1819107e26a53bb8,99,99
21735,utt_015588fe3d36be8b4d62::p0001-p0004,utt_015588fe3d36be8b4d62::p0001-p0004,619c00d6d290ffa5aa2b196bb356a54d5400380179042dc2e3a3b92067e08a1c,619c00d6d290ffa5aa2b196bb356a54d5400380179042dc2e3a3b92067e08a1c,139,139
21735,utt_015588fe3d36be8b4d62::p0005,utt_015588fe3d36be8b4d62::p0005,c1569bae2a40a314e7a277d0646c6681878dc01616c1cb3482a7b6a14829d5ea,c1569bae2a40a314e7a277d0646c6681878dc01616c1cb3482a7b6a14829d5ea,104,104
21735,utt_015588fe3d36be8b4d62::p0006-p0008,utt_015588fe3d36be8b4d62::p0006-p0008,4cdd1899b233ead3926791b1c1643ce5b7c1e75d54146f25303adb85e2915485,4cdd1899b233ead3926791b1c1643ce5b7c1e75d54146f25303adb85e2915485,118,118
21735,utt_015588fe3d36be8b4d62::p0009-p0012,utt_015588fe3d36be8b4d62::p0009-p0012,4f2df4ed01ef77bb3514606954337e4c9e926ca196e7504622a59f0b0ee0f7fb,4f2df4ed01ef77bb3514606954337e4c9e926ca196e7504622a59f0b0ee0f7fb,136,136
21735,utt_1724ad8d7fe9c5a6f6c1::p0001-p0002,utt_1724ad8d7fe9c5a6f6c1::p0001-p0002,0d4cbb9daca6e046942affb67c743b5efcec1f8f04bc81ac98c758df6b981206,0d4cbb9daca6e046942affb67c743b5efcec1f8f04bc81ac98c758df6b981206,94,94
21735,utt_1724ad8d7fe9c5a6f6c1::p0003,utt_1724ad8d7fe9c5a6f6c1::p0003,a3e7568e410dce0f58a1deb0ca2eec76307b97a7ef7d2195d585e777cf6e7224,a3e7568e410dce0f58a1deb0ca2eec76307b97a7ef7d2195d585e777cf6e7224,54,54
21735,utt_1724ad8d7fe9c5a6f6c1::p0004,utt_1724ad8d7fe9c5a6f6c1::p0004,9759b13ef6d25e67120c900e89f40d7bdc34d5c49af48aa3cdbb2f4611900cb6,9759b13ef6d25e67120c900e89f40d7bdc34d5c49af48aa3cdbb2f4611900cb6,125,125
21735,utt_1724ad8d7fe9c5a6f6c1::p0005,utt_1724ad8d7fe9c5a6f6c1::p0005,52cd7d25a0961b9d75c18e0cc820fd009ad4731c314e578ea61c7e0ae3862cc9,52cd7d25a0961b9d75c18e0cc820fd009ad4731c314e578ea61c7e0ae3862cc9,142,142
21735,utt_1724ad8d7fe9c5a6f6c1::p0006,utt_1724ad8d7fe9c5a6f6c1::p0006,2490c250ae1098d5be3689d8f8b76a53f0ed982cd3a712ccfce5ca9a77addbfe,2490c250ae1098d5be3689d8f8b76a53f0ed982cd3a712ccfce5ca9a77addbfe,80,80
21735,utt_293a34b51790af3148cb::p0001,utt_293a34b51790af3148cb::p0001,5e8a8ff48cf974265f3f5a419364a4e7a47472877a19547a27d8fdd417eb87bc,5e8a8ff48cf974265f3f5a419364a4e7a47472877a19547a27d8fdd417eb87bc,53,53
21735,utt_293a34b51790af3148cb::p0002,utt_293a34b51790af3148cb::p0002,9f8fe4fe535a1e7b4353b3688a86ab908d255fa4c656280508dc4e12a93c6f9f,9f8fe4fe535a1e7b4353b3688a86ab908d255fa4c656280508dc4e12a93c6f9f,56,56
21735,utt_293a34b51790af3148cb::p0003,utt_293a34b51790af3148cb::p0003,9f0e2d90856d70e94bfdfac63c7c0cc0179abcec6bd5b10bf149773d7aaea389,9f0e2d90856d70e94bfdfac63c7c0cc0179abcec6bd5b10bf149773d7aaea389,95,95
21735,utt_293a34b51790af3148cb::p0004-p0005,utt_293a34b51790af3148cb::p0004-p0005,ab77c340f5870ff921afae2362b31a4a36dc571c59b23226d24bfd38b1e7ae1c,ab77c340f5870ff921afae2362b31a4a36dc571c59b23226d24bfd38b1e7ae1c,117,117
21735,utt_293a34b51790af3148cb::p0006-p0009,utt_293a34b51790af3148cb::p0006-p0009,4eeee7a690e3f7427928a44d73365d707b225775fcebd63c0816fa3a2273fef3,4eeee7a690e3f7427928a44d73365d707b225775fcebd63c0816fa3a2273fef3,113,113
21735,utt_1ef9d46d475bbf40c5d1::p0001,utt_1ef9d46d475bbf40c5d1::p0001,33379c7193924a7c5adb76d0719b81da5b867e6fd548d9cdb75b6744457a825a,33379c7193924a7c5adb76d0719b81da5b867e6fd548d9cdb75b6744457a825a,134,134
21735,utt_1ef9d46d475bbf40c5d1::p0002,utt_1ef9d46d475bbf40c5d1::p0002,d4567e3766870dbf7ffdc4534ea16f13d4ed5121d93ade277e647acea1e6be0b,d4567e3766870dbf7ffdc4534ea16f13d4ed5121d93ade277e647acea1e6be0b,100,100
21735,utt_1ef9d46d475bbf40c5d1::p0003-p0004,utt_1ef9d46d475bbf40c5d1::p0003-p0004,63e739d409638099722703093f9e69dbf98f40c02403488fbd8238a2e2993346,63e739d409638099722703093f9e69dbf98f40c02403488fbd8238a2e2993346,116,116
21735,utt_85d71248ed051b20ad07::p0001,utt_85d71248ed051b20ad07::p0001,54a001324bedd388a6e582624e761e9e7d7588b423c0b38bc61d49c649b9fbbe,54a001324bedd388a6e582624e761e9e7d7588b423c0b38bc61d49c649b9fbbe,75,75
21735,utt_85d71248ed051b20ad07::p0002,utt_85d71248ed051b20ad07::p0002,40cbdbf2743bbddc2873fe30ef0dcd8aad380dec29fe733b831689f06a8752da,40cbdbf2743bbddc2873fe30ef0dcd8aad380dec29fe733b831689f06a8752da,59,59
21735,utt_85d71248ed051b20ad07::p0003,utt_85d71248ed051b20ad07::p0003,c6aa2b6bff11dd75089ed7fb0301992da83e2fe08f009bba889ee45b4f354e8d,c6aa2b6bff11dd75089ed7fb0301992da83e2fe08f009bba889ee45b4f354e8d,127,127
21735,utt_85d71248ed051b20ad07::p0004-p0006,utt_85d71248ed051b20ad07::p0004-p0006,0e9973fbb51f2d4a8d5975cb01063ad0cf919949fbd6575e11b95db76e5e65f3,0e9973fbb51f2d4a8d5975cb01063ad0cf919949fbd6575e11b95db76e5e65f3,53,53
21735,utt_f33212ae88aca1dec91e::p0001-p0003,utt_f33212ae88aca1dec91e::p0001-p0003,00378e8ddfc08b7b6ff99f8aefe2a69a75a41617f5ace922f62f6870677c65f6,00378e8ddfc08b7b6ff99f8aefe2a69a75a41617f5ace922f62f6870677c65f6,132,132
21735,utt_f33212ae88aca1dec91e::p0004,utt_f33212ae88aca1dec91e::p0004,858861a416defe2aa2e940ba39c00a08edc6d23f43cd314d6590171dff9de7d3,858861a416defe2aa2e940ba39c00a08edc6d23f43cd314d6590171dff9de7d3,88,88
21735,utt_f33212ae88aca1dec91e::p0005-p0008,utt_f33212ae88aca1dec91e::p0005-p0008,0546d3f91423c3990da7f3b6ff86c1291a4d11d8cc5074d285e9ab13a3c1f367,0546d3f91423c3990da7f3b6ff86c1291a4d11d8cc5074d285e9ab13a3c1f367,142,142
21735,utt_6778d27c3e7bfbb8a414::p0001,utt_6778d27c3e7bfbb8a414::p0001,62a6684ac58677186b9219bde82e5760223c1160159a8d1e0614cbafa727a10b,62a6684ac58677186b9219bde82e5760223c1160159a8d1e0614cbafa727a10b,6,6
21735,utt_70c591d8d3526ed6bf31::p0001-p0003,utt_70c591d8d3526ed6bf31::p0001-p0003,35c42b7de86a4fde89075f7192b71ff5ae30d165d38a701f7c08c7f4a6ce3800,35c42b7de86a4fde89075f7192b71ff5ae30d165d38a701f7c08c7f4a6ce3800,63,63
21735,utt_0a6293e6079c7d831c58::p0001-p0002,utt_0a6293e6079c7d831c58::p0001-p0002,4a473cb780f9b26d4f8cdb3e6f35ba90cc052481530b4f70eefdd0ff1866428c,4a473cb780f9b26d4f8cdb3e6f35ba90cc052481530b4f70eefdd0ff1866428c,21,21
21735,utt_3b14b6d729a36169ab5d::p0001-p0003,utt_3b14b6d729a36169ab5d::p0001-p0003,072216819fc446295e03e12ce0e21c4b2278a12f9832c3f85766516f9c56a6ed,072216819fc446295e03e12ce0e21c4b2278a12f9832c3f85766516f9c56a6ed,109,109
21735,utt_3b14b6d729a36169ab5d::p0004,utt_3b14b6d729a36169ab5d::p0004,bc57cb084a3e5f8eaeebadbced787d3f709143503f9e8b770e86cf4f46084a23,bc57cb084a3e5f8eaeebadbced787d3f709143503f9e8b770e86cf4f46084a23,58,58
21735,utt_3b14b6d729a36169ab5d::p0005-p0006,utt_3b14b6d729a36169ab5d::p0005-p0006,e5c33d53c1ae560557be51853b7609c7d34e316aabcfb8f379f61b76f461f6d7,e5c33d53c1ae560557be51853b7609c7d34e316aabcfb8f379f61b76f461f6d7,121,121
21735,utt_3b14b6d729a36169ab5d::p0007,utt_3b14b6d729a36169ab5d::p0007,0416051a5be5510a021355fe52e34ebe18b8773efeee8d3896cb096ed6fbc469,0416051a5be5510a021355fe52e34ebe18b8773efeee8d3896cb096ed6fbc469,68,68
21735,utt_3b14b6d729a36169ab5d::p0008-p0009,utt_3b14b6d729a36169ab5d::p0008-p0009,be1b2e8e01dd30624c70528e80d244eb21ace0bf7abef4be869c5a022b990383,be1b2e8e01dd30624c70528e80d244eb21ace0bf7abef4be869c5a022b990383,114,114
21735,utt_3b14b6d729a36169ab5d::p0010-p0013,utt_3b14b6d729a36169ab5d::p0010-p0013,38c086a351bd4581d79c4db2dbb6cd7ff9517eb3e40d558cca23780ca561fec8,38c086a351bd4581d79c4db2dbb6cd7ff9517eb3e40d558cca23780ca561fec8,112,112
21735,utt_54f2f56f1d4c80932ae8::p0001-p0002,utt_54f2f56f1d4c80932ae8::p0001-p0002,778e04f4d3ad120c1a29eba938603ac969ee0226cc3f7574ce657fe8434d5e92,778e04f4d3ad120c1a29eba938603ac969ee0226cc3f7574ce657fe8434d5e92,108,108
21735,utt_a566cecfd608aa292209::p0001,utt_a566cecfd608aa292209::p0001,ef8852d761e1f070845887a46cb559420a9fa2b01a5171f058f504c328f1ff1a,ef8852d761e1f070845887a46cb559420a9fa2b01a5171f058f504c328f1ff1a,13,13
21735,utt_d5741ffb858330790466::p0001-p0002,utt_d5741ffb858330790466::p0001-p0002,518ff32d03c9845087d335a8a5613cc5b5a851567ce48a795a0ed8d543db755f,518ff32d03c9845087d335a8a5613cc5b5a851567ce48a795a0ed8d543db755f,51,51
21735,utt_b32cc16286fc9a9e9271::p0001,utt_b32cc16286fc9a9e9271::p0001,f86bb180a20d5a410c8933c0c6f9eace63ca0ee86a5b2fbd129d3398781ecb90,f86bb180a20d5a410c8933c0c6f9eace63ca0ee86a5b2fbd129d3398781ecb90,20,20
21735,utt_535d2e4286f0078d7ce6::p0001-p0002,utt_535d2e4286f0078d7ce6::p0001-p0002,c1a61fdf2d91e87cf15d0d6a340b4d3ba843ae69c12e294daf390b56db7ad330,c1a61fdf2d91e87cf15d0d6a340b4d3ba843ae69c12e294daf390b56db7ad330,131,131
21735,utt_535d2e4286f0078d7ce6::p0003s001,utt_535d2e4286f0078d7ce6::p0003s001,f01b7dbd61e2d9b2b431da382f007b017d04b4bf94adbeb4908bfcf3a8a4241e,f01b7dbd61e2d9b2b431da382f007b017d04b4bf94adbeb4908bfcf3a8a4241e,110,110
21735,utt_535d2e4286f0078d7ce6::p0003s002,utt_535d2e4286f0078d7ce6::p0003s002,89ac092a930afe5b1faac83a7dc757fbbebc8508a6485e4e2c3d0f2d9b5afbfc,89ac092a930afe5b1faac83a7dc757fbbebc8508a6485e4e2c3d0f2d9b5afbfc,76,76
21735,utt_535d2e4286f0078d7ce6::p0004,utt_535d2e4286f0078d7ce6::p0004,94928253237762b2849e9b9304b5c201e4cf0601b5e85f24d81c9d16b0b37738,94928253237762b2849e9b9304b5c201e4cf0601b5e85f24d81c9d16b0b37738,52,52
21735,utt_535d2e4286f0078d7ce6::p0005-p0006,utt_535d2e4286f0078d7ce6::p0005-p0006,ae6885bb3cf9ed6fed1f5ede1c8f264413aacb3a17dc0b4e618dd62746a8c465,ae6885bb3cf9ed6fed1f5ede1c8f264413aacb3a17dc0b4e618dd62746a8c465,81,81
21735,utt_3812cdffc33ffc21cd49::p0001-p0003,utt_3812cdffc33ffc21cd49::p0001-p0003,8b36d9bcab898d35839d69a6e8d82301449cff92748368037c68d3cf088f4478,8b36d9bcab898d35839d69a6e8d82301449cff92748368037c68d3cf088f4478,125,125
21735,utt_3812cdffc33ffc21cd49::p0004,utt_3812cdffc33ffc21cd49::p0004,111e402117ba45e8a2ee29faf82aa257e6b0861ea17bc5c2dd5e3d45c8ca25b6,111e402117ba45e8a2ee29faf82aa257e6b0861ea17bc5c2dd5e3d45c8ca25b6,110,110
21735,utt_3812cdffc33ffc21cd49::p0005-p0007,utt_3812cdffc33ffc21cd49::p0005-p0007,e81f211c7b46ab51201fb993c66f18a2a798c5fac61a1e41e7a1d772521328bb,e81f211c7b46ab51201fb993c66f18a2a798c5fac61a1e41e7a1d772521328bb,133,133
21735,utt_3812cdffc33ffc21cd49::p0008-p0010,utt_3812cdffc33ffc21cd49::p0008-p0010,eea1828ec6a3ad99e8fa992e6ac6e6e1b9bb00fa2e7ebf217ab29c3d89e24e68,eea1828ec6a3ad99e8fa992e6ac6e6e1b9bb00fa2e7ebf217ab29c3d89e24e68,54,54
21735,utt_462967a343c7b74a381b::p0001,utt_462967a343c7b74a381b::p0001,2efc34d8b22f585bc8ba850095af5fdff097f54d4dd641bd60a42bcd17404a74,2efc34d8b22f585bc8ba850095af5fdff097f54d4dd641bd60a42bcd17404a74,95,95
21735,utt_462967a343c7b74a381b::p0002-p0003,utt_462967a343c7b74a381b::p0002-p0003,1ff9d91badb0b9c5d4ee191cd4aa0d44e2a76a4367f5a4139362c84a239fdf10,1ff9d91badb0b9c5d4ee191cd4aa0d44e2a76a4367f5a4139362c84a239fdf10,118,118
21735,utt_462967a343c7b74a381b::p0004,utt_462967a343c7b74a381b::p0004,adf128b13738f250cb20079af1c4b2b695556776357870910ca38e7e23611405,adf128b13738f250cb20079af1c4b2b695556776357870910ca38e7e23611405,64,64
21735,utt_462967a343c7b74a381b::p0005,utt_462967a343c7b74a381b::p0005,d844e26d97c9ae785ea0135041b9fa1e665bd4a9e58ccd46e7b93f44d1dfee5d,d844e26d97c9ae785ea0135041b9fa1e665bd4a9e58ccd46e7b93f44d1dfee5d,77,77
21735,utt_462967a343c7b74a381b::p0006-p0008,utt_462967a343c7b74a381b::p0006-p0008,e9338de69a50849f1f053185c9add8306b0499b6a96e00389ca2e8ae22cf477c,e9338de69a50849f1f053185c9add8306b0499b6a96e00389ca2e8ae22cf477c,117,117
21735,utt_462967a343c7b74a381b::p0009-p0011,utt_462967a343c7b74a381b::p0009-p0011,91f7aa268c48f281cd24687856bbeab32768341e9457660151d8f51d5fe55e05,91f7aa268c48f281cd24687856bbeab32768341e9457660151d8f51d5fe55e05,57,57
21735,utt_d31e6b82cf50f24520c0::p0001-p0002,utt_d31e6b82cf50f24520c0::p0001-p0002,5c9f057b1b744b61bfd13918f3ff8e386b330c4e2ab087521f306195424b17a7,5c9f057b1b744b61bfd13918f3ff8e386b330c4e2ab087521f306195424b17a7,136,136
21735,utt_d31e6b82cf50f24520c0::p0003,utt_d31e6b82cf50f24520c0::p0003,f329093b6817c97b1f95bd0ad8ff022c30e1027c0cf09a07e37c1235fead69b9,f329093b6817c97b1f95bd0ad8ff022c30e1027c0cf09a07e37c1235fead69b9,121,121
21735,utt_d31e6b82cf50f24520c0::p0004-p0005,utt_d31e6b82cf50f24520c0::p0004-p0005,2eba443cef49af1d87ac7a832305b40ec10d0f5856ab496f5122ee5657357bc9,2eba443cef49af1d87ac7a832305b40ec10d0f5856ab496f5122ee5657357bc9,102,102
21735,utt_d31e6b82cf50f24520c0::p0006-p0007,utt_d31e6b82cf50f24520c0::p0006-p0007,3da5c9bccba0901e43303df0fb69dab57a06944a1a0b88706d513e531e4e6d3e,3da5c9bccba0901e43303df0fb69dab57a06944a1a0b88706d513e531e4e6d3e,71,71
21735,utt_a009aff7b308ab8114e2::p0001-p0004,utt_a009aff7b308ab8114e2::p0001-p0004,cd32f6d49fcfab1e28b2bcf96400d71f4523714666f115a1948534d3b8693f44,cd32f6d49fcfab1e28b2bcf96400d71f4523714666f115a1948534d3b8693f44,127,127
21735,utt_a009aff7b308ab8114e2::p0005-p0007,utt_a009aff7b308ab8114e2::p0005-p0007,9459c462ad06bc6dcc701a13d643aad9fd9aedbf5eddc4b81f9eeab2976a929e,9459c462ad06bc6dcc701a13d643aad9fd9aedbf5eddc4b81f9eeab2976a929e,134,134
21735,utt_a009aff7b308ab8114e2::p0008-p0010,utt_a009aff7b308ab8114e2::p0008-p0010,e2b0f56d0508072eeab439c385a88cb29e4a29b63eefb3bf51ab0454ea781136,e2b0f56d0508072eeab439c385a88cb29e4a29b63eefb3bf51ab0454ea781136,135,135
21735,utt_2af7ea42bb9c4b0933fe::p0001-p0002,utt_2af7ea42bb9c4b0933fe::p0001-p0002,2cf9cd729c3f1bad186ac4515bb1c91f5b668c14ebb21ab8d1e7b5e7250a3776,2cf9cd729c3f1bad186ac4515bb1c91f5b668c14ebb21ab8d1e7b5e7250a3776,141,141
21735,utt_2af7ea42bb9c4b0933fe::p0003-p0004,utt_2af7ea42bb9c4b0933fe::p0003-p0004,09ec3b2da2dd7543087331a562cebfb158e70d223b4d8a9449277a5eb9456b97,09ec3b2da2dd7543087331a562cebfb158e70d223b4d8a9449277a5eb9456b97,92,92
